PassengerId,Survived_pred,Survived_prob
1165,1,0.8504718068155294
1166,0,0.14826281668719993
1167,1,0.8310743651755496
1168,0,0.13704245906932888
1169,0,0.13139254425271565
1170,0,0.13017213789172877
1171,0,0.13831090372015695
1172,1,0.5505814509804695
1173,1,0.8173754879187655
1174,1,0.8504545080956188
1175,1,0.8833280005737166
1176,1,0.7885044296390163
1177,0,0.14813543811372895
1178,0,0.1412113517559753
1179,0,0.1535804629334869
1180,0,0.14826286974872926
1181,0,0.14127801256300423
1182,0,0.1461395235666214
1183,1,0.8490037930972724
1184,0,0.14826286974872926
1185,0,0.1473552440756438
1186,0,0.14855048897787054
1187,0,0.14003443018463593
1188,1,0.9455833374039273
1189,0,0.14999066888986343
1190,0,0.14464276701935466
1191,0,0.14210622816215168
1192,0,0.1450082778362554
1193,0,0.13792309669923836
1194,0,0.127781393071115
1195,0,0.139773309958444
1196,1,0.8504545080956188
1197,1,0.8050978210556237
1198,0,0.3465684334689662
1199,1,0.8141982439114841
1200,0,0.15666014421146957
1201,1,0.5190470518913849
1202,0,0.14831755740876884
1203,0,0.1626999591045916
1204,0,0.14123706812926648
1205,1,0.8317513444015183
1206,1,0.860463358790048
1207,1,0.8320195845428464
1208,0,0.37288398565728487
1209,0,0.14495055259858436
1210,0,0.14055355340048606
1211,0,0.18372582163011789
1212,0,0.14002677532816288
1213,0,0.1534435574400766
1214,0,0.13576786817039502
1215,0,0.14753910150147984
1216,1,0.8443678169206724
1217,0,0.14003348491777723
1218,1,0.8134230682841264
1219,0,0.18914459906843809
1220,0,0.12926557384211113
1221,0,0.13954168238850273
1222,1,0.8638829305094017
1223,0,0.15022280118032222
1224,0,0.14826281668719993
1225,1,0.7869076176150611
1226,0,0.1405566961316122
1227,0,0.1475496523089881
1228,0,0.14083017343241444
1229,0,0.187184484026003
1230,0,0.13426995993096016
1231,0,0.14826286974872926
1232,0,0.14839094566060945
1233,0,0.14498264377781908
1234,0,0.449370034563051
1235,1,0.7317640141319416
1236,0,0.11029790298637067
1237,1,0.5218158371267232
1238,0,0.13576786817039502
1239,1,0.6874210837733548
1240,0,0.13596935838008095
1241,1,0.8849013970784206
1242,1,0.8714719110979717
1243,0,0.13610302007034258
1244,0,0.1483851944613776
1245,0,0.1805438433431949
1246,1,0.7753916653724446
1247,0,0.14706760438066513
1248,1,0.8086581477033842
1249,0,0.14126283108123389
1250,0,0.14703335406811877
1251,0,0.4865617886459545
1252,0,0.1676827279969176
1253,1,0.9136037896333545
1254,1,0.8849013970784206
1255,0,0.14062004217590704
1256,1,0.8941745916903916
1257,0,0.44399884644672344
1258,0,0.13168823645700162
1259,1,0.5960354032179526
1260,1,0.8698155539243164
1261,0,0.1371989481997062
1262,0,0.1558891862047659
1263,1,0.8399515347943094
1264,0,0.15320059608267986
1265,0,0.14918918961447142
1266,1,0.8875104313474595
1267,1,0.7225901085270681
1268,0,0.3477475297537207
1269,0,0.13978988114079713
1270,0,0.14799100738430543
1271,0,0.14411975759426585
1272,0,0.14703335406811877
1273,0,0.14762729363701976
1274,1,0.5893421532921091
1275,0,0.44464392033653133
1276,0,0.13672796783303073
1277,1,0.8503788149265711
1278,0,0.1397305429947552
1279,0,0.1371158279144685
1280,0,0.15436615748517826
1281,0,0.2266001127163915
1282,0,0.14688697925160857
1283,1,0.8995160281317635
1284,1,0.6506989163798621
1285,0,0.1476138531611521
1286,0,0.08359758157099188
1287,1,0.8854461726829704
1288,0,0.14929284292309294
1289,1,0.8832095019881877
1290,0,0.14074860803245842
1291,0,0.1473384017998436
1292,1,0.8587118818864657
1293,0,0.13147286535902974
1294,1,0.9048926735582953
1295,0,0.17317911682683348
1296,0,0.19326866524998898
1297,0,0.1615398536619676
1298,0,0.14748022979971848
1299,0,0.3597340921580209
1300,1,0.8504280142648585
1301,1,0.7760572536360034
1302,1,0.8504545080956188
1303,1,0.8724647985959384
1304,1,0.575501391463124
1305,0,0.14127801256300423
1306,1,0.8720786841249147
1307,0,0.1489081679934292
1308,0,0.14127801256300423
1309,0,0.14665107744781072
