PassengerId,Survived_pred,Survived_prob
968,0,0.1020729374308717
969,1,0.9433311666743361
970,0,0.11384312639000427
971,1,0.636862739100864
972,1,0.9520260187268317
973,0,0.06922786833315134
974,0,0.15374754924411485
975,0,0.10541269766719424
976,0,0.1456734197765384
977,0,0.06806795380617427
978,1,0.7087631526437829
979,0,0.4132692086113574
980,1,0.6508312308637695
981,1,0.9512028979855198
982,1,0.7113075469958007
983,0,0.1184284064321006
984,1,0.9197829736465009
985,0,0.1020729374308717
986,0,0.31344526459393635
987,0,0.120626520371866
988,1,0.9090019852188207
989,0,0.11318827731886558
990,0,0.47382878202996637
991,0,0.11898198352197628
992,1,0.9798918617382104
993,0,0.19051273061028726
994,0,0.12695554364386344
995,0,0.14963546009773057
996,1,0.5288523015802781
997,0,0.12228282083671868
998,0,0.12444472301294476
999,0,0.12695554364386344
1000,0,0.09409039943126339
1001,0,0.09231712130340086
1002,0,0.07459886403354606
1003,1,0.6508312308637695
1004,1,0.9624952880123576
1005,1,0.872760392759034
1006,1,0.950637090332024
1007,0,0.10870174974674955
1008,0,0.039889406208075504
1009,1,0.8382922766540017
1010,0,0.4894147766453532
1011,1,0.9140741094958709
1012,1,0.9231439765151088
1013,0,0.1186293433426246
1014,1,0.958293867239744
1015,0,0.10303010893094158
1016,0,0.12695554364386344
1017,1,0.563037235171349
1018,0,0.11606380880056712
1019,1,0.7162304990633899
1020,0,0.12350204451352081
1021,0,0.10400329594794261
1022,0,0.2131980172111222
1023,0,0.1241291228290959
1024,0,0.06000460029486279
1025,0,0.03703111533011581
1026,0,0.09783283870601987
1027,0,0.10739866185310959
1028,0,0.2337004581928392
1029,0,0.13446576070510408
1030,0,0.4132692086113574
1031,0,0.018603055596714508
1032,0,0.060516949969851214
1033,1,0.9537634307693246
1034,0,0.4453774454479368
1035,0,0.12228282083671868
1036,0,0.36410393594430474
1037,0,0.2709308431207166
1038,0,0.1434641094285641
1039,0,0.09999785857645296
1040,0,0.2985780949290083
1041,0,0.08990837265841935
1042,1,0.9582559032286568
1043,0,0.13298779154914936
1044,0,0.05258139799077389
1045,1,0.6916501926157964
1046,0,0.05890944486959858
1047,0,0.120626520371866
1048,1,0.936388220503474
1049,0,0.47382878202996637
1050,0,0.36410393594430474
1051,1,0.5650200235190683
1052,1,0.7950067455454983
1053,1,0.7229323136433581
1054,1,0.92013742801131
1055,0,0.18074923390670797
1056,0,0.12350204451352081
1057,1,0.5758835112913616
1058,0,0.19349904132587525
1059,0,0.10900800019527233
1060,1,0.9357679330217076
1061,0,0.3608687349643881
1062,0,0.10303010893094158
1063,0,0.3119197182354746
1064,0,0.24171650834205569
1065,0,0.1159454288597992
1066,0,0.046580806340934346
1067,1,0.8820935338760966
1068,1,0.908196525023748
1069,0,0.3744256194676496
1070,1,0.940057530855383
1071,1,0.9789170417309841
1072,0,0.11384312639000427
1073,0,0.4395717741411015
1074,1,0.9524163339047262
1075,0,0.12695554364386344
1076,1,0.8491400483119004
1077,0,0.16083072177082575
1078,1,0.90249815968797
1079,0,0.12499407082049792
1080,0,0.08417709777451783
1081,0,0.12350204451352081
1082,0,0.11705759262063817
1083,0,0.1600644833575514
1084,0,0.11754241089958518
1085,0,0.10102277847819277
1086,1,0.6736617319055823
1087,0,0.09783283870601987
1088,1,0.9839166112114135
1089,1,0.5065749113500693
1090,0,0.1059333951007649
1091,1,0.8102997947208804
1092,1,0.7616085828792147
1093,1,0.9243154579410542
1094,0,0.1620783194623383
1095,1,0.9113806549583799
1096,0,0.12364149036824491
1097,0,0.18674145714391827
1098,1,0.6059526640782442
1099,0,0.12364149036824491
1100,1,0.9394517641458633
1101,0,0.10739866185310959
1102,0,0.2493013577713164
1103,0,0.06741727027374782
1104,0,0.12070927084577379
1105,1,0.9044927707670086
1106,1,0.5640594837131027
1107,0,0.18387234482343479
1108,1,0.6508312308637695
1109,0,0.10522068678270703
1110,1,0.8995844230430202
1111,0,0.1020729374308717
1112,1,0.933833641982142
1113,0,0.09999785857645296
1114,1,0.8694910602593571
1115,0,0.11606380880056712
1116,1,0.8526388399631605
1117,0,0.4867079520386839
1118,0,0.11606380880056712
1119,1,0.6508312308637695
1120,0,0.06718123669494089
1121,0,0.12350204451352081
1122,0,0.15053843150256782
1123,1,0.9258841043477767
1124,0,0.08921799223351436
1125,0,0.12695554364386344
1126,0,0.44203073484452093
1127,0,0.1032775327355888
1128,1,0.5412488107762446
1129,0,0.22595971916561042
1130,1,0.8695465455531262
1131,1,0.9660140666509787
1132,1,0.8748064314106527
1133,1,0.954010840067098
1134,1,0.5149144166565681
1135,0,0.10541269766719424
1136,0,0.08990837265841935
1137,0,0.14767801587057364
1138,1,0.8936293920459369
1139,0,0.12436176546550083
1140,1,0.9140741094958709
1141,0,0.3651098962529279
1142,1,0.8202278774409087
1143,0,0.1032775327355888
1144,0,0.2854415726684829
1145,0,0.09588591633321746
1146,0,0.10983884365776725
1147,0,0.10303010893094158
1148,0,0.12695554364386344
1149,0,0.1020729374308717
1150,1,0.8745743095791916
1151,0,0.11606380880056712
1152,0,0.11705759262063817
1153,0,0.1032775327355888
1154,1,0.9299764561105544
1155,1,0.8638209804456785
1156,0,0.177239034985527
1157,0,0.10541269766719424
1158,0,0.04124077820525504
1159,0,0.10303010893094158
1160,0,0.43885483806406456
1161,0,0.08178204462653005
1162,0,0.2980561471571274
1163,0,0.12695554364386344
1164,1,0.8929222331207822
1165,1,0.7830159590710297
1166,0,0.1159454288597992
1167,1,0.8793574963691024
1168,0,0.12139602061279875
1169,0,0.11705759262063817
1170,0,0.10784067438741335
1171,0,0.1059333951007649
1172,0,0.3608687349643881
1173,1,0.9539822458841375
1174,1,0.6508312308637695
1175,1,0.6273653465513636
1176,1,0.6937352975279253
1177,0,0.0848546620238317
1178,0,0.10303010893094158
1179,0,0.32584135681268195
1180,0,0.1159454288597992
1181,0,0.1020729374308717
1182,0,0.1434641094285641
1183,0,0.28425167369021787
1184,0,0.1159454288597992
1185,0,0.25464123607024763
1186,0,0.10983884365776725
1187,0,0.1337101851516212
1188,1,0.890388680948476
1189,0,0.17001884159740377
1190,0,0.1535646698447442
1191,0,0.11318827731886558
1192,0,0.15288863568776398
1193,0,0.07313990712656057
1194,0,0.11915494627839662
1195,0,0.09588591633321746
1196,1,0.6508312308637695
1197,1,0.9183146546714015
1198,0,0.15416959739206798
1199,1,0.9003095585091564
1200,0,0.2115293343924298
1201,0,0.23242970751506611
1202,0,0.08178204462653005
1203,0,0.22595971916561042
1204,0,0.10303010893094158
1205,1,0.5428209751667337
1206,1,0.9702809905916774
1207,1,0.7774240531576092
1208,0,0.3591165699828181
1209,0,0.1059333951007649
1210,0,0.18661276707076205
1211,0,0.1196147590528731
1212,0,0.14963546009773057
1213,0,0.2337004581928392
1214,0,0.13446576070510408
1215,0,0.36410393594430474
1216,1,0.9537634307693246
1217,0,0.07480529742276947
1218,1,0.8617265515494961
1219,0,0.2980561471571274
1220,0,0.10784067438741335
1221,0,0.09231712130340086
1222,1,0.9545749864440776
1223,0,0.43134288900323126
1224,0,0.1159454288597992
1225,1,0.8067643772028308
1226,0,0.18661276707076205
1227,0,0.1711003226934287
1228,0,0.22040189142529434
1229,0,0.0781903561075028
1230,0,0.1626282729824734
1231,0,0.1159454288597992
1232,0,0.1059333951007649
1233,0,0.13368922598307809
1234,0,0.040894864518389897
1235,1,0.9848709692608564
1236,0,0.04121444979338304
1237,1,0.6811321766857357
1238,0,0.13446576070510408
1239,1,0.8205477325939993
1240,0,0.10802409536543103
1241,1,0.964172418810479
1242,1,0.9545642865721475
1243,0,0.12364149036824491
1244,0,0.12070927084577379
1245,0,0.10892553368392137
1246,1,0.8398704783074287
1247,0,0.14022893322720645
1248,1,0.917358447704963
1249,0,0.10541269766719424
1250,0,0.12695554364386344
1251,1,0.5978938641406065
1252,0,0.0379131465626589
1253,1,0.9406315515450262
1254,1,0.964172418810479
1255,0,0.16820875550305608
1256,1,0.9704936520396132
1257,0,0.052804667571488405
1258,0,0.06806795380617427
1259,0,0.15203827564902167
1260,1,0.9545642865721475
1261,0,0.177239034985527
1262,0,0.09321711509090376
1263,1,0.988970627418022
1264,0,0.02710898155833268
1265,0,0.12350204451352081
1266,1,0.9250591968000549
1267,1,0.9654725717652466
1268,0,0.2782309602903667
1269,0,0.1059333951007649
1270,0,0.10118067373185431
1271,0,0.4419375054424354
1272,0,0.12695554364386344
1273,0,0.16000176323692694
1274,0,0.26123556168475576
1275,1,0.5036404971005742
1276,0,0.10602793974281756
1277,1,0.9062646012537823
1278,0,0.120626520371866
1279,0,0.09794774384939936
1280,0,0.12444472301294476
1281,0,0.07236586908763873
1282,0,0.32762781592095436
1283,1,0.9173568504530321
1284,0,0.12911744963983413
1285,0,0.07991701602689981
1286,0,0.039935728259325676
1287,1,0.9041925084828353
1288,0,0.12928871584536206
1289,1,0.9733744632851499
1290,0,0.11606380880056712
1291,0,0.1407149284981488
1292,1,0.936388220503474
1293,0,0.11705759262063817
1294,1,0.949872982535602
1295,0,0.12559239960621743
1296,0,0.3059487317312224
1297,0,0.4821999347558204
1298,0,0.09321711509090376
1299,0,0.10303559655562428
1300,1,0.7950067455454983
1301,1,0.6527847758101091
1302,1,0.6508312308637695
1303,1,0.9634482919683424
1304,1,0.5326925675066986
1305,0,0.1020729374308717
1306,1,0.9652793704086069
1307,0,0.0848546620238317
1308,0,0.1020729374308717
1309,0,0.14340921536495763
